,id,unix_time,gps_x,gps_y
224,125875406,1704723820.0,15.524166666666666,51.957861111111114
225,125972947,1704694200.0,15.207583333333334,52.73513888888889
226,125876484,1704745582.0,15.568305555555556,51.93897222222222
227,125874194,1704710351.0,15.493583333333333,51.942
228,125874364,1704719758.0,15.686333333333334,51.80158333333333
229,125874248,1704714480.0,15.506527777777778,51.935805555555554
230,125875162,1704693824.0,15.524972222222223,51.95891666666667
231,125874373,1704725167.0,14.972,51.78488888888889
232,125874437,1704723408.0,15.500555555555556,51.95813888888889
233,125876114,1704698044.0,15.172361111111112,52.73902777777778
234,125874257,1704716621.0,15.582777777777778,52.44263888888889
235,125880130,1704713400.0,15.480222222222222,51.938472222222224
236,125876056,1704711600.0,15.507972222222222,51.92688888888889
237,125872982,1704673745.0,14.761388888888888,51.66744444444444
238,125874228,1704714112.0,15.528222222222222,52.22091666666667
239,125875226,1704683951.0,15.324194444444444,52.30258333333333
240,125874358,1704722700.0,15.62036111111111,52.0785
241,125875475,1704729014.0,15.824527777777778,51.72552777777778
242,125874308,1704714966.0,15.207666666666666,52.73533333333334
243,125875128,1704679748.0,15.189127,52.444359
244,125875489,1704734319.0,15.192305555555556,52.31930555555556
245,125875282,1704715117.0,16.319861111111113,51.80733333333333
246,125875174,1704701386.0,16.164379,51.85045
247,125874315,1704719284.0,14.909666666666666,52.50402777777778
248,125874594,1704744716.0,15.621444444444444,51.491
249,125876178,1704704004.0,14.565166666666666,52.34883333333333
250,125874348,1704722491.0,14.632694444444445,52.32647222222222
251,125874423,1704730018.0,15.559027777777779,52.20783333333333
252,125876222,1704706775.0,14.95925,51.78619444444445
253,125875505,1704744720.0,14.584833333333334,52.31616666666667
254,125875661,1704794821.0,15.448,51.56769444444444
255,125875711,1704800444.0,15.246583333333334,52.757416666666664
256,125876956,1704792600.0,15.530722222222222,52.877722222222225
257,125877180,1704812210.0,14.561055555555555,52.35011111111111
258,125875815,1704819282.0,14.815333333333333,51.85952777777778
259,125875851,1704825130.0,15.521916666666666,52.24783333333333
260,125875747,1704810380.0,14.729694444444444,51.951027777777774
261,125875650,1704793385.0,14.724805555555555,51.95016666666667
262,125875806,1704817621.0,15.096111111111112,52.03563888888889
263,125877108,1704806229.0,14.580055555555555,52.34727777777778
264,125880131,1704793500.0,15.51925,51.93655555555556
265,125877304,1704825311.0,15.516055555555555,51.935472222222224
266,125877280,1704817627.0,14.764833333333334,51.66763888888889
267,125875631,1704789479.0,15.162194444444445,52.74205555555555
268,125875831,1704823099.0,15.252027777777778,52.75816666666667
269,125874741,1704786601.0,15.2605,52.717305555555555
270,125875741,1704803828.0,14.990361111111111,52.76716666666667
271,125874690,1704784220.0,15.250361111111111,52.71852777777778
272,125876502,1704780325.0,15.519388888888889,52.240972222222226
273,125874628,1704778741.0,15.510939,52.236317
274,125874689,1704780425.0,15.518944444444445,51.93716666666667
275,125878370,1704810600.0,15.00838888888889,52.46494444444444
276,125875532,1704779898.0,15.175444444444445,51.611583333333336
277,125877309,1704824050.0,15.240527777777778,51.798
278,125875051,1704805220.0,15.513222222222222,51.942972222222224
279,125963410,1704791700.0,14.776111111111112,52.87761111111111
280,125891125,1704799800.0,15.799416666666666,52.12025
281,125891122,1704792600.0,15.776972222222222,52.13719444444445
282,125886835,1704916800.0,16.07261111111111,51.882444444444445
283,125877780,1704894810.0,15.248472222222222,52.717
284,125878033,1704903356.0,15.417777777777777,52.60758333333333
285,125878249,1704914595.0,14.831305555555556,52.34744444444444
286,125876925,1704871640.0,15.532833333333333,52.243916666666664
287,125877654,1704886137.0,15.7295,51.76672222222222
